epoch,accuracy,loss,val_accuracy,val_loss
374,0.9808333516120911,0.056695085018873215,0.8708333373069763,0.5777196884155273
375,0.9766666889190674,0.06489331275224686,0.8791666626930237,0.4959132969379425
376,0.9808333516120911,0.053999073803424835,0.9083333611488342,0.5264233350753784
377,0.9816666841506958,0.05609593540430069,0.9125000238418579,0.4136350452899933
378,0.9758333563804626,0.0703933835029602,0.8916666507720947,0.5240997672080994
379,0.9783333539962769,0.06145812198519707,0.9166666865348816,0.38044920563697815
380,0.9825000166893005,0.05764033645391464,0.9125000238418579,0.41278016567230225
381,0.9800000190734863,0.05883670225739479,0.9125000238418579,0.4731237292289734
382,0.9816666841506958,0.05535929277539253,0.9166666865348816,0.4135677218437195
383,0.98416668176651,0.047996435314416885,0.887499988079071,0.5110190510749817
384,0.9850000143051147,0.04924675449728966,0.8916666507720947,0.48183104395866394
385,0.9866666793823242,0.04250312224030495,0.8916666507720947,0.5123357176780701
386,0.9816666841506958,0.05153675749897957,0.8999999761581421,0.5330102443695068
387,0.9783333539962769,0.05673547834157944,0.887499988079071,0.4688214659690857
388,0.98416668176651,0.056263528764247894,0.8958333134651184,0.5126630067825317
389,0.9825000166893005,0.0568636879324913,0.887499988079071,0.5178992748260498
390,0.9791666865348816,0.056615326553583145,0.887499988079071,0.43790337443351746
391,0.9725000262260437,0.062184568494558334,0.9041666388511658,0.5643165707588196
392,0.9800000190734863,0.061415016651153564,0.8958333134651184,0.5103659629821777
393,0.9825000166893005,0.06005660444498062,0.887499988079071,0.5251306295394897
394,0.9833333492279053,0.05506370589137077,0.875,0.5946968197822571
395,0.9866666793823242,0.043964918702840805,0.8666666746139526,0.6569977402687073
396,0.9783333539962769,0.052859991788864136,0.9041666388511658,0.499135822057724
397,0.9800000190734863,0.0657256543636322,0.887499988079071,0.5447165369987488
398,0.9750000238418579,0.06860899925231934,0.862500011920929,0.5279786586761475
399,0.9816666841506958,0.05126946419477463,0.8833333253860474,0.5308797359466553
400,0.9750000238418579,0.06994622945785522,0.8833333253860474,0.48495715856552124
401,0.9791666865348816,0.057848796248435974,0.8833333253860474,0.5118275284767151
402,0.9766666889190674,0.06849221885204315,0.8833333253860474,0.5441641211509705
403,0.9816666841506958,0.05133948102593422,0.8791666626930237,0.5730410218238831
404,0.9816666841506958,0.048654936254024506,0.8958333134651184,0.48289772868156433
405,0.9808333516120911,0.05497044324874878,0.925000011920929,0.51912921667099
406,0.9750000238418579,0.07014203071594238,0.887499988079071,0.4413532018661499
407,0.9900000095367432,0.038133878260850906,0.8958333134651184,0.5441032648086548
408,0.9850000143051147,0.0413828119635582,0.9041666388511658,0.42741718888282776
409,0.9858333468437195,0.05144428089261055,0.8916666507720947,0.4316072165966034
410,0.9891666769981384,0.041857801377773285,0.8374999761581421,0.5450009703636169
411,0.9783333539962769,0.06282302737236023,0.8833333253860474,0.5055633187294006
412,0.9850000143051147,0.0506659597158432,0.8916666507720947,0.5524290800094604
413,0.9866666793823242,0.04642355442047119,0.9041666388511658,0.5072392225265503
414,0.98416668176651,0.04504425823688507,0.875,0.5537039637565613
415,0.9800000190734863,0.054039306938648224,0.9125000238418579,0.3927804231643677
416,0.9850000143051147,0.0519220270216465,0.9083333611488342,0.4550260901451111
417,0.9866666793823242,0.04734385758638382,0.9083333611488342,0.44403138756752014
418,0.9858333468437195,0.042883992195129395,0.9041666388511658,0.43756887316703796
419,0.98416668176651,0.04928772151470184,0.8916666507720947,0.4975566267967224
420,0.9800000190734863,0.05267822742462158,0.9041666388511658,0.5783262252807617
421,0.9866666793823242,0.03751245513558388,0.8833333253860474,0.5321155190467834
422,0.9891666769981384,0.04071630537509918,0.875,0.4876661002635956
423,0.9725000262260437,0.06695832312107086,0.9041666388511658,0.38156378269195557
424,0.98416668176651,0.05058677867054939,0.862500011920929,0.5368439555168152
425,0.9808333516120911,0.04890032112598419,0.9166666865348816,0.45158421993255615
426,0.9791666865348816,0.056855425238609314,0.8916666507720947,0.4350937306880951
427,0.9833333492279053,0.054138652980327606,0.9125000238418579,0.3509443700313568
428,0.9883333444595337,0.043222591280937195,0.8833333253860474,0.5334375500679016
429,0.9908333420753479,0.0347873829305172,0.8666666746139526,0.5352321267127991
430,0.987500011920929,0.043759532272815704,0.925000011920929,0.4814034700393677
431,0.9866666793823242,0.040204379707574844,0.8708333373069763,0.5016357898712158
432,0.98416668176651,0.053049519658088684,0.8999999761581421,0.445751816034317
433,0.9833333492279053,0.05339251831173897,0.9083333611488342,0.38566380739212036
434,0.9775000214576721,0.057537052780389786,0.8583333492279053,0.5816901922225952
435,0.9816666841506958,0.0514008104801178,0.8958333134651184,0.4623165726661682
436,0.9725000262260437,0.08058936893939972,0.887499988079071,0.588650107383728
437,0.9833333492279053,0.052278030663728714,0.8666666746139526,0.6490144729614258
438,0.987500011920929,0.04515388235449791,0.875,0.6245840787887573
439,0.9800000190734863,0.05819852277636528,0.8833333253860474,0.6609334349632263
440,0.9858333468437195,0.04771667718887329,0.8458333611488342,0.6626930236816406
441,0.9883333444595337,0.04145125299692154,0.887499988079071,0.5193184018135071
442,0.9925000071525574,0.03205195441842079,0.8833333253860474,0.5727392435073853
443,0.9858333468437195,0.04297340288758278,0.8791666626930237,0.6022346019744873
444,0.9858333468437195,0.038508519530296326,0.8666666746139526,0.5921329259872437
445,0.9800000190734863,0.05631943419575691,0.9083333611488342,0.4528467059135437
446,0.9908333420753479,0.040124114602804184,0.9291666746139526,0.3511521518230438
447,0.9900000095367432,0.03458547592163086,0.8833333253860474,0.5603172779083252
448,0.9825000166893005,0.04135816916823387,0.9083333611488342,0.4730301797389984
449,0.9908333420753479,0.03574017062783241,0.8958333134651184,0.5261959433555603
450,0.9908333420753479,0.036778729408979416,0.8958333134651184,0.5276418328285217
451,0.987500011920929,0.04012490436434746,0.8833333253860474,0.5077627301216125
452,0.9858333468437195,0.04350778087973595,0.8999999761581421,0.5150444507598877
453,0.9850000143051147,0.04635144770145416,0.8791666626930237,0.6538630127906799
454,0.9883333444595337,0.03917974606156349,0.9083333611488342,0.3900987207889557
455,0.9825000166893005,0.04785801097750664,0.8791666626930237,0.49156564474105835
456,0.9908333420753479,0.03447004780173302,0.8999999761581421,0.45806142687797546
457,0.9858333468437195,0.04478699341416359,0.8416666388511658,0.642421543598175
458,0.9900000095367432,0.03208288922905922,0.887499988079071,0.5458410382270813
459,0.9800000190734863,0.05070969834923744,0.8916666507720947,0.5470319390296936
460,0.9816666841506958,0.058758582919836044,0.9125000238418579,0.39883852005004883
461,0.9900000095367432,0.0389949306845665,0.8916666507720947,0.426525741815567
462,0.9933333396911621,0.03238856792449951,0.8958333134651184,0.5195013880729675
463,0.9858333468437195,0.040735915303230286,0.9125000238418579,0.42305850982666016
464,0.987500011920929,0.043174952268600464,0.8958333134651184,0.5520098209381104
465,0.9866666793823242,0.03718690201640129,0.9083333611488342,0.43359947204589844
466,0.9858333468437195,0.03662961348891258,0.8583333492279053,0.5754932165145874
467,0.9891666769981384,0.03762153163552284,0.862500011920929,0.4791984260082245
468,0.9891666769981384,0.0401960164308548,0.8916666507720947,0.6178253293037415
469,0.987500011920929,0.03980844095349312,0.8833333253860474,0.5757819414138794
470,0.9866666793823242,0.04265561327338219,0.9083333611488342,0.4299928545951843
471,0.9816666841506958,0.04943031445145607,0.887499988079071,0.4629856050014496
472,0.9858333468437195,0.042939912527799606,0.9166666865348816,0.4571661055088043
473,0.9900000095367432,0.03497198596596718,0.8958333134651184,0.5490594506263733
474,0.9833333492279053,0.04766753688454628,0.9041666388511658,0.6858326196670532
475,0.9766666889190674,0.06492377817630768,0.9041666388511658,0.3633117377758026
476,0.9858333468437195,0.03937672823667526,0.887499988079071,0.5534818768501282
477,0.9850000143051147,0.05048748105764389,0.8833333253860474,0.5386092066764832
478,0.987500011920929,0.04000942409038544,0.875,0.5063713192939758
479,0.9883333444595337,0.04083828255534172,0.8666666746139526,0.7122731804847717
480,0.9900000095367432,0.034347258508205414,0.8958333134651184,0.6290398836135864
481,0.9866666793823242,0.0432148315012455,0.8541666865348816,0.516029953956604
482,0.9941666722297668,0.03106006048619747,0.8833333253860474,0.5806226134300232
483,0.9833333492279053,0.044014595448970795,0.8958333134651184,0.4328533113002777
484,0.9833333492279053,0.0473707839846611,0.875,0.6465654373168945
485,0.9908333420753479,0.033746253699064255,0.8791666626930237,0.5093042254447937
486,0.987500011920929,0.03352732956409454,0.9041666388511658,0.5299060940742493
487,0.9891666769981384,0.03483225032687187,0.887499988079071,0.6533501744270325
488,0.9858333468437195,0.04068741574883461,0.887499988079071,0.45964574813842773
489,0.9891666769981384,0.03412371128797531,0.8708333373069763,0.6273519992828369
490,0.9866666793823242,0.03706081211566925,0.9041666388511658,0.5236515998840332
491,0.9858333468437195,0.03724043816328049,0.925000011920929,0.4893755614757538
492,0.9866666793823242,0.038413017988204956,0.9083333611488342,0.5527525544166565
493,0.9925000071525574,0.03352253511548042,0.8999999761581421,0.5071520805358887
494,0.9908333420753479,0.04222062975168228,0.8374999761581421,0.7552763223648071
495,0.9933333396911621,0.029533781111240387,0.9041666388511658,0.462289035320282
496,0.9900000095367432,0.04078349471092224,0.8833333253860474,0.5954625010490417
497,0.9925000071525574,0.02917400933802128,0.8958333134651184,0.50261390209198
498,0.9891666769981384,0.03893109783530235,0.887499988079071,0.5685299634933472
499,0.9891666769981384,0.03280686214566231,0.9083333611488342,0.5338367819786072
